"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.x","id.x","uri.x","track_href","analysis_url","duration_ms.x","time_signature","disc_number","duration_ms.y","explicit","href","is_local","is_playable","name.x","popularity","preview_url","track_number","type.y","uri.y","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","artist_id","name.y","id.y","artist"
"46",0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,"audio_features","6DmfWj5kOa1fX8AwN9byOn","spotify:track:6DmfWj5kOa1fX8AwN9byOn","https://api.spotify.com/v1/tracks/6DmfWj5kOa1fX8AwN9byOn","https://api.spotify.com/v1/audio-analysis/6DmfWj5kOa1fX8AwN9byOn",471160,4,1,471160,FALSE,"https://api.spotify.com/v1/tracks/6DmfWj5kOa1fX8AwN9byOn",FALSE,TRUE,"L.A. Woman",67,"https://p.scdn.co/mp3-preview/f40ba752fd9a6490607bf470be94cfece57f3775?cid=8e8ac879e14447f9b47d9c124b7a9340",5,"track","spotify:track:6DmfWj5kOa1fX8AwN9byOn","album","https://api.spotify.com/v1/albums/7IKUTIc9UWuVngyGPtqNHS","7IKUTIc9UWuVngyGPtqNHS","L.A. Woman","1971-04-19","day",10,"album","spotify:album:7IKUTIc9UWuVngyGPtqNHS","https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS","USEE19900768","https://open.spotify.com/track/6DmfWj5kOa1fX8AwN9byOn","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"47",0.565,0.587,4,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,"audio_features","3MFFDRC4wTN9JNGtzXsZlN","spotify:track:3MFFDRC4wTN9JNGtzXsZlN","https://api.spotify.com/v1/tracks/3MFFDRC4wTN9JNGtzXsZlN","https://api.spotify.com/v1/audio-analysis/3MFFDRC4wTN9JNGtzXsZlN",198467,4,1,198466,FALSE,"https://api.spotify.com/v1/tracks/3MFFDRC4wTN9JNGtzXsZlN",FALSE,TRUE,"Love Her Madly",66,"https://p.scdn.co/mp3-preview/61ef5b3c16624ab2f08958652bfbab187173efd2?cid=8e8ac879e14447f9b47d9c124b7a9340",2,"track","spotify:track:3MFFDRC4wTN9JNGtzXsZlN","album","https://api.spotify.com/v1/albums/7IKUTIc9UWuVngyGPtqNHS","7IKUTIc9UWuVngyGPtqNHS","L.A. Woman","1971-04-19","day",10,"album","spotify:album:7IKUTIc9UWuVngyGPtqNHS","https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS","USEE19900765","https://open.spotify.com/track/3MFFDRC4wTN9JNGtzXsZlN","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"48",0.641,0.725,7,-7.376,1,0.039,0.16,0.00321,0.648,0.808,112.529,"audio_features","5piJiL6aRhvrKBa9YuEfS9","spotify:track:5piJiL6aRhvrKBa9YuEfS9","https://api.spotify.com/v1/tracks/5piJiL6aRhvrKBa9YuEfS9","https://api.spotify.com/v1/audio-analysis/5piJiL6aRhvrKBa9YuEfS9",170133,4,1,170132,FALSE,"https://api.spotify.com/v1/tracks/5piJiL6aRhvrKBa9YuEfS9",FALSE,TRUE,"Peace Frog",64,"https://p.scdn.co/mp3-preview/51f98ac4c14e98f3e930300728f6bbe7965b5efb?cid=8e8ac879e14447f9b47d9c124b7a9340",4,"track","spotify:track:5piJiL6aRhvrKBa9YuEfS9","album","https://api.spotify.com/v1/albums/6AFLOkpJjFF652jevcSOZX","6AFLOkpJjFF652jevcSOZX","Morrison Hotel","1970-02-09","day",11,"album","spotify:album:6AFLOkpJjFF652jevcSOZX","https://open.spotify.com/album/6AFLOkpJjFF652jevcSOZX","USEE19900378","https://open.spotify.com/track/5piJiL6aRhvrKBa9YuEfS9","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"49",0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,"audio_features","4BVE5tIIpYabZcYCbephNW","spotify:track:4BVE5tIIpYabZcYCbephNW","https://api.spotify.com/v1/tracks/4BVE5tIIpYabZcYCbephNW","https://api.spotify.com/v1/audio-analysis/4BVE5tIIpYabZcYCbephNW",190253,4,1,190253,FALSE,"https://api.spotify.com/v1/tracks/4BVE5tIIpYabZcYCbephNW",FALSE,TRUE,"Touch Me",64,"https://p.scdn.co/mp3-preview/39da9060904c1c7656694f63be96116c1db1a5fc?cid=8e8ac879e14447f9b47d9c124b7a9340",2,"track","spotify:track:4BVE5tIIpYabZcYCbephNW","album","https://api.spotify.com/v1/albums/75bLu4Ung5QbMdJYxx7wTI","75bLu4Ung5QbMdJYxx7wTI","The Soft Parade","1969-07-21","day",9,"album","spotify:album:75bLu4Ung5QbMdJYxx7wTI","https://open.spotify.com/album/75bLu4Ung5QbMdJYxx7wTI","USEE19900756","https://open.spotify.com/track/4BVE5tIIpYabZcYCbephNW","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"50",0.684,0.698,9,-6.219,1,0.041,0.332,0.00000516,0.122,0.839,132.846,"audio_features","67HxeUADW4H3ERfaPW59ma","spotify:track:67HxeUADW4H3ERfaPW59ma","https://api.spotify.com/v1/tracks/67HxeUADW4H3ERfaPW59ma","https://api.spotify.com/v1/audio-analysis/67HxeUADW4H3ERfaPW59ma",195107,4,1,195106,FALSE,"https://api.spotify.com/v1/tracks/67HxeUADW4H3ERfaPW59ma",FALSE,TRUE,"Love Me Two Times",63,"https://p.scdn.co/mp3-preview/792e4d10c64a7dd6974623e8da110c8e22f03b3d?cid=8e8ac879e14447f9b47d9c124b7a9340",3,"track","spotify:track:67HxeUADW4H3ERfaPW59ma","album","https://api.spotify.com/v1/albums/6v5IVMmY1IvWtbfnQoiFSf","6v5IVMmY1IvWtbfnQoiFSf","Strange Days","1967-09-25","day",10,"album","spotify:album:6v5IVMmY1IvWtbfnQoiFSf","https://open.spotify.com/album/6v5IVMmY1IvWtbfnQoiFSf","USEE19900736","https://open.spotify.com/track/67HxeUADW4H3ERfaPW59ma","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"51",0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,"audio_features","2VxeLyX666F8uXCJ0dZF8B","spotify:track:2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B",215733,4,1,215733,FALSE,"https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B",FALSE,TRUE,"Shallow",84,NA,12,"track","spotify:track:2VxeLyX666F8uXCJ0dZF8B","album","https://api.spotify.com/v1/albums/4sLtOBOzn4s3GDUv3c5oJD","4sLtOBOzn4s3GDUv3c5oJD","A Star Is Born Soundtrack","2018-10-05","day",34,"album","spotify:album:4sLtOBOzn4s3GDUv3c5oJD","https://open.spotify.com/album/4sLtOBOzn4s3GDUv3c5oJD","USUM71813192","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"52",0.696,0.921,0,-3.755,1,0.0363,0.00314,0.0000524,0.0842,0.714,119.001,"audio_features","0SiywuOBRcynK0uKGWdCnn","spotify:track:0SiywuOBRcynK0uKGWdCnn","https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn","https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn",294573,4,1,294573,TRUE,"https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn",FALSE,TRUE,"Bad Romance",81,NA,1,"track","spotify:track:0SiywuOBRcynK0uKGWdCnn","album","https://api.spotify.com/v1/albums/6rePArBMb5nLWEaY9aQqL4","6rePArBMb5nLWEaY9aQqL4","The Fame Monster (Deluxe Edition)","2009-11-05","day",23,"album","spotify:album:6rePArBMb5nLWEaY9aQqL4","https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4","USUM70918596","https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"53",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,"audio_features","7ju97lgwC2rKQ6wwsf9no9","spotify:track:7ju97lgwC2rKQ6wwsf9no9","https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9","https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9",182200,4,1,182200,FALSE,"https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9",FALSE,TRUE,"Rain On Me (with Ariana Grande)",79,NA,4,"track","spotify:track:7ju97lgwC2rKQ6wwsf9no9","album","https://api.spotify.com/v1/albums/05c49JgPmL4Uz2ZeqRx5SP","05c49JgPmL4Uz2ZeqRx5SP","Chromatica","2020-05-29","day",16,"album","spotify:album:05c49JgPmL4Uz2ZeqRx5SP","https://open.spotify.com/album/05c49JgPmL4Uz2ZeqRx5SP","USUM72004304","https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"54",0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,"audio_features","2rbDhOo9Fh61Bbu23T2qCk","spotify:track:2rbDhOo9Fh61Bbu23T2qCk","https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk","https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk",210200,4,1,210200,FALSE,"https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk",FALSE,TRUE,"Always Remember Us This Way",79,NA,9,"track","spotify:track:2rbDhOo9Fh61Bbu23T2qCk","album","https://api.spotify.com/v1/albums/3edjzMAVB9RYRd4UcZBchx","3edjzMAVB9RYRd4UcZBchx","A Star Is Born Soundtrack (Without Dialogue)","2018-10-05","day",19,"album","spotify:album:3edjzMAVB9RYRd4UcZBchx","https://open.spotify.com/album/3edjzMAVB9RYRd4UcZBchx","USUM71813195","https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"55",0.851,0.806,4,-4.62,1,0.0787,0.118,0.00000164,0.121,0.787,118.999,"audio_features","5R8dQOPq8haW94K7mgERlO","spotify:track:5R8dQOPq8haW94K7mgERlO","https://api.spotify.com/v1/tracks/5R8dQOPq8haW94K7mgERlO","https://api.spotify.com/v1/audio-analysis/5R8dQOPq8haW94K7mgERlO",237200,4,1,237200,FALSE,"https://api.spotify.com/v1/tracks/5R8dQOPq8haW94K7mgERlO",FALSE,TRUE,"Poker Face",74,NA,4,"track","spotify:track:5R8dQOPq8haW94K7mgERlO","album","https://api.spotify.com/v1/albums/1jpUMnKpRlng1OJN7LJauV","1jpUMnKpRlng1OJN7LJauV","The Fame","2008-01-01","day",15,"album","spotify:album:1jpUMnKpRlng1OJN7LJauV","https://open.spotify.com/album/1jpUMnKpRlng1OJN7LJauV","USUM70824409","https://open.spotify.com/track/5R8dQOPq8haW94K7mgERlO","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"56",0.666,0.423,0,-8.012,1,0.043,0.494,0,0.106,0.154,129.89,"audio_features","7dZ1Odmx9jWIweQSatnRqo","spotify:track:7dZ1Odmx9jWIweQSatnRqo","https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo","https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo",205280,4,1,205280,FALSE,"https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo",FALSE,TRUE,"Million Reasons",76,NA,7,"track","spotify:track:7dZ1Odmx9jWIweQSatnRqo","album","https://api.spotify.com/v1/albums/2ZUwFxlWo0gwTsvZ6L4Meh","2ZUwFxlWo0gwTsvZ6L4Meh","Joanne (Deluxe)","2016-10-21","day",14,"album","spotify:album:2ZUwFxlWo0gwTsvZ6L4Meh","https://open.spotify.com/album/2ZUwFxlWo0gwTsvZ6L4Meh","USUM71609736","https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"57",0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,"audio_features","7yBbV2k2S2uhaQc24NF2xt","spotify:track:7yBbV2k2S2uhaQc24NF2xt","https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt","https://api.spotify.com/v1/audio-analysis/7yBbV2k2S2uhaQc24NF2xt",193533,4,1,193533,FALSE,"https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt",FALSE,TRUE,"Stupid Love",76,NA,3,"track","spotify:track:7yBbV2k2S2uhaQc24NF2xt","album","https://api.spotify.com/v1/albums/05c49JgPmL4Uz2ZeqRx5SP","05c49JgPmL4Uz2ZeqRx5SP","Chromatica","2020-05-29","day",16,"album","spotify:album:05c49JgPmL4Uz2ZeqRx5SP","https://open.spotify.com/album/05c49JgPmL4Uz2ZeqRx5SP","USUM71917357","https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"58",0.822,0.739,1,-4.541,0,0.0311,0.0264,0.0000426,0.181,0.745,118.992,"audio_features","2x7MyWybabEz6Y6wvHuwGE","spotify:track:2x7MyWybabEz6Y6wvHuwGE","https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE","https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE",241933,4,1,241933,FALSE,"https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE",FALSE,TRUE,"Just Dance",73,NA,1,"track","spotify:track:2x7MyWybabEz6Y6wvHuwGE","album","https://api.spotify.com/v1/albums/1jpUMnKpRlng1OJN7LJauV","1jpUMnKpRlng1OJN7LJauV","The Fame","2008-01-01","day",15,"album","spotify:album:1jpUMnKpRlng1OJN7LJauV","https://open.spotify.com/album/1jpUMnKpRlng1OJN7LJauV","USUM70807646","https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"59",0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,"audio_features","6r2BECwMgEoRb5yLfp0Hca","spotify:track:6r2BECwMgEoRb5yLfp0Hca","https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca","https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca",260253,4,1,260253,FALSE,"https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca",FALSE,TRUE,"Born This Way",70,NA,2,"track","spotify:track:6r2BECwMgEoRb5yLfp0Hca","album","https://api.spotify.com/v1/albums/5maeycU97NHBgwRr2h2A4O","5maeycU97NHBgwRr2h2A4O","Born This Way (Special Edition)","2011-01-01","day",22,"album","spotify:album:5maeycU97NHBgwRr2h2A4O","https://open.spotify.com/album/5maeycU97NHBgwRr2h2A4O","USUM71100638","https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"60",0.669,0.78,7,-4.287,0,0.053,0.0265,0.00000163,0.143,0.738,139.945,"audio_features","5ka2ajep9OAvU5Sgduhiex","spotify:track:5ka2ajep9OAvU5Sgduhiex","https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex","https://api.spotify.com/v1/audio-analysis/5ka2ajep9OAvU5Sgduhiex",212333,4,1,212333,FALSE,"https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex",FALSE,TRUE,"Applause",72,NA,14,"track","spotify:track:5ka2ajep9OAvU5Sgduhiex","album","https://api.spotify.com/v1/albums/2eRJUtI7nXrQ5uYQ7tzTo9","2eRJUtI7nXrQ5uYQ7tzTo9","ARTPOP","2013-11-11","day",14,"album","spotify:album:2eRJUtI7nXrQ5uYQ7tzTo9","https://open.spotify.com/album/2eRJUtI7nXrQ5uYQ7tzTo9","USUM71310271","https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","1HY2Jd0NmPuamShAr6KMms","lady gaga"
"61",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,"audio_features","37BZB0z9T8Xu7U3e65qxFy","spotify:track:37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy",191014,4,1,191013,FALSE,"https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy",FALSE,TRUE,"Save Your Tears (with Ariana Grande) (Remix)",95,NA,1,"track","spotify:track:37BZB0z9T8Xu7U3e65qxFy","single","https://api.spotify.com/v1/albums/2fyOpT5c9kxR8zbDh6UtXh","2fyOpT5c9kxR8zbDh6UtXh","Save Your Tears (Remix)","2021-04-23","day",1,"album","spotify:album:2fyOpT5c9kxR8zbDh6UtXh","https://open.spotify.com/album/2fyOpT5c9kxR8zbDh6UtXh","USUG12101839","https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"62",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,"audio_features","37BZB0z9T8Xu7U3e65qxFy","spotify:track:37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy",191014,4,1,191013,FALSE,"https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy",FALSE,TRUE,"Save Your Tears (with Ariana Grande) (Remix)",95,NA,1,"track","spotify:track:37BZB0z9T8Xu7U3e65qxFy","single","https://api.spotify.com/v1/albums/2fyOpT5c9kxR8zbDh6UtXh","2fyOpT5c9kxR8zbDh6UtXh","Save Your Tears (Remix)","2021-04-23","day",1,"album","spotify:album:2fyOpT5c9kxR8zbDh6UtXh","https://open.spotify.com/album/2fyOpT5c9kxR8zbDh6UtXh","USUG12101839","https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"63",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,"audio_features","37BZB0z9T8Xu7U3e65qxFy","spotify:track:37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy",191014,4,1,191013,FALSE,"https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy",FALSE,TRUE,"Save Your Tears (with Ariana Grande) (Remix)",95,NA,1,"track","spotify:track:37BZB0z9T8Xu7U3e65qxFy","single","https://api.spotify.com/v1/albums/2fyOpT5c9kxR8zbDh6UtXh","2fyOpT5c9kxR8zbDh6UtXh","Save Your Tears (Remix)","2021-04-23","day",1,"album","spotify:album:2fyOpT5c9kxR8zbDh6UtXh","https://open.spotify.com/album/2fyOpT5c9kxR8zbDh6UtXh","USUG12101839","https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"64",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,"audio_features","37BZB0z9T8Xu7U3e65qxFy","spotify:track:37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy",191014,4,1,191013,FALSE,"https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy",FALSE,TRUE,"Save Your Tears (with Ariana Grande) (Remix)",95,NA,1,"track","spotify:track:37BZB0z9T8Xu7U3e65qxFy","single","https://api.spotify.com/v1/albums/2fyOpT5c9kxR8zbDh6UtXh","2fyOpT5c9kxR8zbDh6UtXh","Save Your Tears (Remix)","2021-04-23","day",1,"album","spotify:album:2fyOpT5c9kxR8zbDh6UtXh","https://open.spotify.com/album/2fyOpT5c9kxR8zbDh6UtXh","USUG12101839","https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"65",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,"audio_features","0VjIjW4GlUZAMYd2vXMi3b","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",200040,4,1,200040,FALSE,"https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b",FALSE,TRUE,"Blinding Lights",94,NA,9,"track","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG11904206","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"66",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,"audio_features","0VjIjW4GlUZAMYd2vXMi3b","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",200040,4,1,200040,FALSE,"https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b",FALSE,TRUE,"Blinding Lights",94,NA,9,"track","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG11904206","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"67",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,"audio_features","0VjIjW4GlUZAMYd2vXMi3b","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",200040,4,1,200040,FALSE,"https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b",FALSE,TRUE,"Blinding Lights",94,NA,9,"track","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG11904206","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"68",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,"audio_features","0VjIjW4GlUZAMYd2vXMi3b","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",200040,4,1,200040,FALSE,"https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b",FALSE,TRUE,"Blinding Lights",94,NA,9,"track","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG11904206","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"69",0.68,0.826,0,-5.487,1,0.0309,0.0212,0.0000124,0.543,0.644,118.051,"audio_features","5QO79kh1waicV47BqGRL3g","spotify:track:5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g",215627,4,1,215626,TRUE,"https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g",FALSE,TRUE,"Save Your Tears",92,NA,11,"track","spotify:track:5QO79kh1waicV47BqGRL3g","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000658","https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
