"","track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"88","3VqeTFIvhxu3DIe4eZVzGq","Butter","BTS",100,"2BDhPi2XCYujYxU6VM0QaD","Butter","2021-05-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997,164442
"89","4iHMpfDjapiXaYUv41Ssvq","Lucid Dreams (feat. Lil Uzi Vert) - Remix","Juice WRLD",74,"7h6LprunlK3vhvDXQ2Qdqd","Goodbye & Good Riddance (Anniversary Edition)","2021-05-28","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.443,0.579,6,-6.517,0,0.187,0.125,0,0.284,0.256,83.827,240437
"90","21UkXrc9kD48rNpTMI2ecz","Never Left","Lil Tecca",85,"0PMJvFnZxXl9LToaZFHhxp","Never Left","2021-05-06","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.807,0.659,11,-6.92,1,0.332,0.0224,0,0.309,0.438,82.465,168727
"91","6FvSS3Goz7OC8oCC2eWqe8","Jalebi Baby (Tesher x Jason Derulo)","Tesher",71,"7JXaassDX0q7XtdJLepSGd","Jalebi Baby (Tesher x Jason Derulo)","2021-05-28","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.691,0.829,0,-7.179,1,0.0412,0.0289,0,0.254,0.866,93.059,169154
"92","3DVQRyBEhnRxz2bYqFNPEI","Saturday","Twenty One Pilots",73,"1BE4Efd13DgJsncioqOCP6","Saturday","2021-05-18","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,172232
"93","3z06k8YF9CqX0CGFrlekOK","everything sucks","vaultboy",68,"0VtWoMZIJp2kyJcbzBJxLO","everything sucks","2021-05-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.76,0.371,6,-8.964,1,0.0531,0.00772,0,0.0785,0.653,138.023,115402
"94","6XdHZr9iXdqc4Q76wtgbqr","The Way You Felt","Alec Benjamin",75,"40TZNoA3ePd2eFXzd4dtB2","The Way You Felt","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.872,0.52,0,-6.928,1,0.0618,0.715,0,0.0982,0.736,131.918,182810
"95","2tGvwE8GcFKwNdAXMnlbfl","happier","Olivia Rodrigo",92,"6s84u2TUpR3wdUv4NgKA2j","SOUR","2021-05-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,175933
"96","1v3Ozpbcx2B926aVW0UuXk","A-O-K","Tai Verdes",72,"6MGSAlP80JS800sXlYroNG","A-O-K","2021-05-06","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,173640
"97","5Ne1q9Hv3l2NHBA3Agt8WT","Wave of You","Surfaces",78,"0ghwCnjmc0QPPccZfYQuXc","Wave of You","2021-04-09","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.695,0.656,1,-6.038,1,0.0489,0.057,0,0.267,0.346,90.986,213842
"98","716eVtciaJCtTcaknS3QXr","Imagine","Ben Platt",72,"5WV2igw6AWfvAZwfNm83oP","Imagine","2021-04-23","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.541,0.41,1,-6.816,1,0.0411,0.0434,0.00000181,0.0884,0.298,130.152,164203
"99","7HXBG0W8gFJwHUh5mVF9tf","Rise","Lost Frequencies",80,"48rrtJw6xklCA9GIV3Eb2L","Rise","2021-03-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.689,0.612,6,-6.014,1,0.0387,0.228,0.00000777,0.368,0.461,122.076,193018
"100","5acSb48zFAcXTdL5Wsk8xx","Lean On Me","Cheat Codes",69,"5NXJVouKAFjwszJA8FxUY7","HELLRAISERS, Part 1","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.686,0.738,9,-5.802,1,0.287,0.0703,0,0.0505,0.45,101.829,149857
"101","63eV5hreY9feQP2CmYavpj","Electric","Katy Perry",78,"2kjyPzcMPYUZlB9CJzu10f","Electric","2021-05-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.615,0.701,0,-4.257,1,0.0472,0.00302,0,0.0471,0.251,98.073,193543
"102","4LmN3eU1R1vVEdKuDELpGk","All I Know So Far","P!nk",79,"0uVOhoZbkmOIM4kxJFT2IH","All I Know So Far","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.578,0.639,4,-5.749,1,0.0374,0.0586,0,0.0944,0.296,108.045,277413
"103","779UN3kabApm2zfqX549vf","when was it over? (feat. Sam Hunt)","Sasha Sloan",75,"3AgZTDS1wwPkLMs2HAcWjG","when was it over? (feat. Sam Hunt)","2021-04-23","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.626,0.453,7,-9.295,1,0.0306,0.816,0.00000191,0.0904,0.494,129.958,218093
"104","1F9kEuwT29fgqlovIclu81","love race (feat. Kellin Quinn)","Machine Gun Kelly",81,"3q4wUTOTsRASPClG5Fg3tk","love race (feat. Kellin Quinn)","2021-04-29","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.517,0.848,10,-4.054,1,0.0521,0.00581,0,0.214,0.429,95.906,188779
"105","2IePEfMAtqWS6rLXXFZIgI","His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money",81,"1arPptaPtDyBisMtMBe2q6","His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","2021-05-13","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.792,0.707,7,-5.218,0,0.0623,0.116,0,0.12,0.408,134.997,224042
"106","6CF085Ol0cVda1WqelybEQ","Girl From Rio (feat. DaBaby)","DaBaby",69,"0uN90eZNqNt3b2VHi3YApF","Girl From Rio (feat. DaBaby)","2021-05-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.732,0.604,0,-7.472,1,0.0443,0.0112,0,0.219,0.732,139.982,195429
"107","1cEhrSF6EylAEqdhUGuNpX","LET IT GO (feat. Justin Bieber & 21 Savage)","DJ Khaled",81,"5kE2OAuUYGBqqzscqgBXXf","KHALED KHALED","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.877,0.444,8,-7.547,1,0.172,0.24,0,0.169,0.658,129.06,165527
"108","0NmuYnjETG3u3qx0OmEJev","Lil Bit","Nelly",80,"6aw4FMaYoLmhMZEI5dcq8I","Lil Bit","2020-10-23","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.707,0.689,4,-7.097,0,0.0387,0.0255,0,0.383,0.41,119.987,195962
"109","6Syec1m9xRRdto08izXrY0","Stars","Duncan Laurence",68,"6e0aaabWyyiqxjSvbafGCd","Small Town Boy (Deluxe)","2021-05-21","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.54,0.327,6,-11.349,0,0.0332,0.829,0,0.0947,0.336,96.504,172880
"110","0KmgJyW4GDgonqsoyx0CZ3","Astronomy","Conan Gray",78,"4vs2JiaS6RjyxMcl0MvxLk","Astronomy","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.471,0.335,4,-8.767,0,0.0273,0.593,0.0000211,0.297,0.111,145.252,243907
"111","2iL0W5qi0ivZ9WRXbZ74cS","We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",80,"06RhAj4FSp8YlDyrxulgbt","We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song]","2021-05-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.66,0.733,0,-4.619,1,0.0359,0.248,0.00000896,0.17,0.304,119.933,217000
"112","3DBT2ar4v5DW6Dg1sLVb3Y","Won't Sleep","Tones And I",60,"1ca9Xo8Wl7zjHcBtjQ4Ugc","Won't Sleep","2021-05-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.885,0.492,7,-4.747,1,0.08,0.13,0,0.12,0.643,138.008,197380
"113","748mdHapucXQri7IAO8yFK","Kiss Me More (feat. SZA)","Doja Cat",98,"1OnzqJTL9bwe4kvaLxRYxt","Kiss Me More (feat. SZA)","2021-04-09","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
"114","5yorXJWdBan1Vlh116ZtQ7","WHOLE LOTTA MONEY","BIA",81,"5B857SgrQIAmcJGj0sFOSg","FOR CERTAIN","2020-12-11","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.897,0.371,1,-5.019,1,0.368,0.0904,0,0.325,0.441,81.008,156005
"115","1EHUQesfVKwbthtNcpBi9g","WITHOUT YOU (with Miley Cyrus)","The Kid LAROI",85,"6Aqt69riJ3JPLxIEI8EkzT","WITHOUT YOU (with Miley Cyrus)","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,161385
"116","1q2Zb0v5ZGxKDktEz7wSPb","Serotonin","girl in red",75,"7Dv5bbo8oZ0KTrXG6CkeUO","Serotonin","2021-03-03","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.58,0.788,2,-4.714,1,0.259,0.0123,0.0000184,0.368,0.72,148.992,182426
"117","7hVK6T6lsXFeTIxTlHGhGU","Simple","Sam Fischer",65,"2WZI1CAeOI9Q3uBXOtiaJh","Simple","2021-05-14","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.61,0.456,3,-8.659,1,0.0968,0.407,0,0.138,0.576,72.089,182180
"118","4hkSiyO1zy1scfc4HWMGR4","Little Did I Know","Julia Michaels",72,"59Zhv6U3Zge8ZFdBvkSpcI","Not In Chronological Order","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.423,0.405,7,-6.174,1,0.033,0.347,0,0.0951,0.346,140.875,196253
"119","0PLhwCmQ7cC3ThRGPn3HxF","Mess It Up","Gracie Abrams",69,"6VnfHoGb1PKxRPmjNBmeMf","Mess It Up","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.765,0.582,0,-4.528,1,0.12,0.245,0.0000821,0.154,0.36,132.992,171280
"120","727Z2S2mtNH46CbP9EWPwY","If You Love Her","Forest Blakk",76,"5hgwPA78vCrhEDaTazNMyR","If You Love Her","2020-09-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.286,0.445,6,-8.087,1,0.0347,0.355,0,0.114,0.278,50.827,217352
"121","2cc8Sw1OnCuA5bV8nqWqpE","You","Regard",85,"6cWawCk4DohREQA42eEOe1","You","2021-04-16","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.691,0.695,0,-5.6,1,0.0367,0.0592,0,0.0647,0.514,106.064,233386
"122","05UltuNI98AkRfrxqgVBUu","Ghost","Zoe Wees",70,"3p8pInQgAsjB3iuQy9OmER","Ghost","2021-04-19","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.467,0.543,5,-6.022,1,0.0383,0.502,0,0.147,0.133,79.843,171575
"123","1Edv7BraLaIMY6qCZNIPLj","Like That","JP Saxe",68,"1MYGmteJMNaOjmx4xdiNLS","Like That","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.453,0.689,7,-5.952,1,0.0414,0.0701,0.00000128,0.149,0.477,145.762,174120
"124","0939D7aT18uBDS2MTjWzct","Higher Power","Coldplay",86,"6wiPmk3powmcz3G7zr6krg","Higher Power","2021-05-07","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.507,0.828,10,-6.023,1,0.0449,0.00711,0.0000244,0.261,0.489,178.032,211295
"125","1MGGLyAMVQo3T9gSEBJjyH","Gone Are The Days (feat. James Gillespie)","Kygo",55,"5yyKH8wCNqJxPKSQLzhkKy","Gone Are The Days (feat. James Gillespie)","2021-04-15","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.528,0.453,4,-9.398,1,0.0396,0.355,0.00000106,0.104,0.281,119.761,196678
"126","7CHNIK6EGjnwpWkSpx6JZe","Medicine","James Arthur",76,"6K8gvUTwVftCa3gd0MFtI4","Medicine","2021-03-05","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.306,0.74,10,-4.521,1,0.0532,0.232,0,0.0892,0.314,98.3,208906
"127","15OCqNPYoLziEAsbVnqRj5","Good Without","Mimi Webb",84,"1TushXSMlKucNp0KziSAU4","Good Without","2021-03-26","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.616,0.576,11,-5.495,0,0.0532,0.0723,0,0.375,0.269,89.962,182121
"128","2SDswD3RdceDWthkgCrCCU","All Your Exes","Julia Michaels",73,"1yo1w1CBfPMLaXycgfNj70","All Your Exes","2021-03-26","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.603,0.618,1,-5.184,1,0.0319,0.0232,0,0.118,0.323,112.114,209276
"129","1RSBK5VWdjPjHEmRhAkS4Q","Sacrifice","Bebe Rexha",78,"1Ty6uDLjv7qCgEe9ABx9dj","Sacrifice","2021-03-05","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.659,0.877,11,-5.089,0,0.0288,0.0878,0,0.094,0.471,119.992,160871
"130","3nY8AqaMNNHHLYV4380ol0","Dick (feat. Doja Cat)","StarBoi3",87,"5gH9EDMWWiLEplNCLb1r7l","Dick (feat. Doja Cat)","2021-04-23","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.647,0.608,9,-6.831,1,0.42,0.13,0,0.0584,0.474,125.994,175238
"131","3ydI3CesHBnaY01Qff9jOr","Choker","Twenty One Pilots",75,"5UHiYkfptKdKDXacKUqKvl","Choker","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.7,0.664,7,-8.211,1,0.0394,0.306,0.0000189,0.249,0.585,142.009,223066
"132","0PKAijroHpnEtdY20bkGdr","ghost town (voice memo)","Chloe George",78,"6W4tUP2tcem0izGTVzxx5g","ghost town (voice memo)","2021-03-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.471,0.229,8,-6.504,1,0.0358,0.953,0,0.0909,0.358,68.41,137250
"133","2dAHKe37uyUrB0v0PJrDDj","Body And Mind","girl in red",68,"6EWTSpE0fh1tqRkajIZ2Tp","if i could make it go quiet","2021-04-30","Pop Rising","37i9dQZF1DWUa8ZRTfalHk","pop",0.575,0.572,10,-5.928,0,0.0635,0.0718,0,0.0995,0.551,150.894,186672
"134","67BtfxlNbhBmCDR2L2l8qd","MONTERO (Call Me By Your Name)","Lil Nas X",99,"2Hjcfw8zHN4dJDZJGOzLd6","MONTERO (Call Me By Your Name)","2021-03-31","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876
"135","0b18g3G5spr4ZCkz7Y6Q0Q","Rasputin","Majestic",89,"6PzYuR9c0CYCPJTnqylPhd","Rasputin","2021-02-26","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,186210
"136","6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar","Harry Styles",90,"7xV2TzoaVc0ycW7fwBwAml","Fine Line","2019-12-13","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000
"137","1raaNykBg1bDnWENUiglUA","Break My Heart","Dua Lipa",74,"368tzVdeju4vLSY8PHnQUs","Break My Heart","2020-03-25","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.73,0.729,4,-3.434,0,0.0886,0.167,0.00000139,0.349,0.467,113.012,221820
"138","2Z8yfpFX0ZMavHkcIeHiO1","Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",82,"3yVVL2EYLp8g7gT08VvYKy","Monster","2020-11-20","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994
"139","6tDDoYIxWvMLTdKpjFkc1B","telepatía","Kali Uchis",93,"00wSTrFxoSzA7eeS1UxHgd","Sin Miedo (del Amor y Otros Demonios) ∞","2020-12-04","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,160191
"140","7igeByaBM0MgGsgXtNxDJ7","positions","Ariana Grande",20,"3jqEvfiu2ENgmgzZq27zbi","positions","2020-10-23","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.736,0.802,0,-4.759,1,0.0864,0.468,0,0.094,0.675,144.005,172325
"141","4u4NyuceXP7Uzh7XFJKCr1","Hold On","Justin Bieber",88,"1btu3XEwHsImFreF8dVV6J","Hold On","2021-03-05","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,170813
"142","463CkQjx2Zk1yXoBuierM9","Levitating (feat. DaBaby)","Dua Lipa",92,"04m06KhJUuwe1Q487puIud","Levitating (feat. DaBaby)","2020-10-01","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064
"143","45S5WTQEGOB1VHr1Q4FuPl","Golden","Harry Styles",86,"7xV2TzoaVc0ycW7fwBwAml","Fine Line","2019-12-13","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907
"144","7lPN2DXiMsVn7XUKtOW1CS","drivers license","Olivia Rodrigo",93,"66FPnVL9G4CMKy3wvaGTcr","drivers license","2021-01-08","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.585,0.436,10,-8.761,1,0.0601,0.721,0.0000131,0.105,0.132,143.874,242014
"145","5hvwx5i67IwnCkjl9VHkNv","Diamonds","Sam Smith",79,"2IAyprsfyoPBGDvbLjgsN5","Diamonds","2020-09-17","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,213869
"146","1zLBsSVxETQOfINOLYvT5m","GIRL LIKE ME","Black Eyed Peas",85,"0uxvuY8Ek2ojzHrWTg2PDc","TRANSLATION","2020-11-02","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,222523
"147","1diS6nkxMQc3wwC4G1j0bh","We're Good","Dua Lipa",88,"0JeyP8r2hBxYIoxXv11XiX","Future Nostalgia (The Moonlight Edition)","2021-02-11","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,165507
"148","6Im9k8u9iIzKMrmV7BWtlF","34+35","Ariana Grande",87,"3euz4vS7ezKGnNSwgyvKcd","Positions","2020-10-30","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,173711
"149","3jjujdWJ72nww5eGnfs2E7","Adore You","Harry Styles",85,"7xV2TzoaVc0ycW7fwBwAml","Fine Line","2019-12-13","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,207133
"150","0v1x6rN6JHRapa03JElljE","Dynamite","BTS",8,"3zWmE5c3alhuoPLphxjMVd","Dynamite","2020-08-21","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054
"151","5KCbr5ndeby4y4ggthdiAb","Wonder","Shawn Mendes",79,"7vif3nVzXURIrjGjHeHytB","Wonder","2020-10-02","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.333,0.637,1,-4.904,0,0.0581,0.131,0.000018,0.149,0.132,139.898,172693
"152","2J4P46vCFm1rPkNkp9pZWX","Ice Cream (with Selena Gomez)","BLACKPINK",73,"2VBb4LRcRSACOfJWRUgVZl","Ice Cream (with Selena Gomez)","2020-08-28","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.79,0.729,9,-3.843,1,0.334,0.0342,0.0000931,0.0411,0.904,159.989,175813
"153","61KpQadow081I2AsbeLcsb","deja vu","Olivia Rodrigo",94,"3lwHyR4joA1xB7Nun21EP6","deja vu","2021-04-01","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.439,0.61,9,-7.236,1,0.116,0.593,0.0000107,0.341,0.172,181.088,215508
"154","6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","Dua Lipa",84,"0ix3XtPV1LwmZADsprKxcp","Don't Start Now","2019-10-31","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290
"155","5JqZ3oqF00jkT81foAFvqg","Prisoner (feat. Dua Lipa)","Miley Cyrus",82,"3hUh17FzYZwwZyNjU9B3vL","Prisoner (feat. Dua Lipa)","2020-11-20","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,169333
"156","0GTPmh5G40joBg93vcSQNq","Don't Say Goodbye (feat. Tove Lo)","Alok",79,"6UVhujgLKhIKtLv7gI0AHX","Don't Say Goodbye (feat. Tove Lo)","2020-09-25","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.698,0.719,0,-4.923,0,0.0455,0.00829,0.00000401,0.326,0.364,120.062,186700
"157","709F3MwiVvLD0LQXeKs5Cz","Vibez","ZAYN",73,"18VcdfV5jJVjn10mh0vOYt","Vibez","2021-01-08","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.635,0.659,7,-7.499,1,0.116,0.242,0.0285,0.105,0.34,96.855,163127
"158","43WYPxyEfIxlIjNlxQGYzc","Cry About It Later (feat. Luísa Sonza & Bruno Martini)","Katy Perry",69,"6a74WD13saUvUB52D62NV0","Cry About It Later (feat. Luísa Sonza & Bruno Martini)","2021-04-23","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.676,0.794,2,-4.78,0,0.0366,0.0513,0.000392,0.0723,0.161,125.957,159286
"159","3FAJ6O0NOHQV8Mc5Ri6ENp","Heartbreak Anniversary","Giveon",91,"1zHR48K6XtWYm6bhrw4J6C","TAKE TIME","2020-03-27","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.449,0.465,0,-8.964,1,0.0791,0.524,0.00000102,0.303,0.543,89.087,198371
"160","2CdTLdDjwZdVcm0bresVWx","Otra Noche Sin Ti","J Balvin",84,"0Q7L1MC5jSE0srnjEWCifV","Otra Noche Sin Ti","2021-04-09","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,228920
"161","28xX6K8LnkZve4RiuEB3iK","Sweet Melody","Little Mix",73,"5GGIgiGtxIgcVJQnsKQW94","Sweet Melody","2020-10-23","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.448,0.824,5,-4.249,0,0.057,0.0739,0,0.113,0.419,119.965,213693
"162","0BI0hfbmqybnd3TezrDME3","Met Him Last Night (feat. Ariana Grande)","Demi Lovato",80,"7LEb5SYZrXiB8NDj2oYvOd","Dancing With The Devil…The Art of Starting Over","2021-04-02","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.538,0.512,4,-4.548,0,0.0262,0.22,0,0.101,0.12,144.978,204632
"163","31qCy5ZaophVA81wtlwLc4","Anyone","Justin Bieber",84,"51kijm0sjZz0yOa3kVBPUU","Anyone","2021-01-01","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.686,0.538,2,-8.026,1,0.0345,0.181,0.00000313,0.113,0.584,115.884,190779
"164","0lx2cLdOt3piJbcaXIV74f","willow","Taylor Swift",81,"2Xoteh7uEpea4TohMxjtaq","evermore","2020-12-11","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707
"165","54bFM56PmE4YLRnqpW6Tha","Therefore I Am","Billie Eilish",87,"5G58VVE9ub1KE01Mvbd8XM","Therefore I Am","2020-11-12","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321
"166","24ySl2hOPGCDcxBxFIqWBu","Rain On Me (with Ariana Grande)","Lady Gaga",81,"4TqgXMSSTwP3RCo3MMSR6t","Rain On Me (with Ariana Grande)","2020-05-22","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200
"167","7szuecWAPwGoV1e5vGu8tl","In Your Eyes","The Weeknd",84,"4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,237520
"168","59qrUpoplZxbIZxk6X0Bm3","Take You Dancing","Jason Derulo",84,"3II80i5KpS38r0QjNzu8ly","Take You Dancing","2020-07-22","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306
"169","0zzVTGyRrWpQu8Fr28NRAv","OK Not To Be OK","Marshmello",79,"3wCtCJ8O6SlGBWYfzAlsb2","OK Not To Be OK","2020-09-10","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,159863
"170","6fRxMU4LWwyaSSowV441IU","Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",91,"4jGaPN2gEpKciN02ZKRShT","Beautiful Mistakes (feat. Megan Thee Stallion)","2021-03-03","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,227395
"171","1J14CdDAvBTE1AJYUOwl6C","Arcade","Duncan Laurence",82,"4fEgAL4ge9hHhxVDCUZbeF","Small Town Boy (Track By Track)","2020-11-12","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147
"172","60ynsPSSKe6O3sfwRnIBRf","Streets","Doja Cat",90,"1MmVkhiwTH0BkNOU3nw5d3","Hot Pink","2019-11-07","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,226987
"173","0TCmhnbMpw5zwPsTvlXTJi","Runaway","AURORA",82,"0ltlJlYNzuXoMMv7fie9D9","All My Demons Greeting Me as a Friend (Deluxe)","2014","Pop Up","37i9dQZF1DX6aTaZa0K6VA","pop",0.521,0.277,11,-10.34,1,0.0356,0.634,0.0000707,0.103,0.13,115.01,248827
